zvit_date;registration_area;total_area;edrpou_hosp;legal_entity_name_hosp;lat;lng;addresses;new_susp;new_hosp;active_hosp;new_confirm;active_confirm;new_death;new_recover
2020-03-26;Тернопільська;Тернопільська;02000866;КНП Почаївська районна комунальна лікарня;50.00125678;25.50944057;Тернопільська обл., Кременецький район, місто Почаїв ВУЛИЦЯ ВОЗЗ'ЄДНАННЯ буд. 19;1;1;1;0;0;0;0
2020-03-26;Тернопільська;Тернопільська;02000903;КНП Лановецька центральна районна лікарня;49.86074599;26.09860857;Тернопільська обл., Лановецький район, місто Ланівці ВУЛИЦЯ ШЕВЧЕНКА буд. 30;0;0;4;0;0;0;0
2020-03-26;Тернопільська;Тернопільська;02000984;КНП Підволочиська центральна районна лікарня;49.53662987;26.14385021;Тернопільська обл., Підволочиський район, селище міського типу Підволочиськ ВУЛ.ПАТРІАРХА МСТИСЛАВА буд. 102;0;0;3;0;0;0;0
2020-03-26;Тернопільська;Тернопільська;02001015;КНП Теребовлянська центральна районна лікарня;49.29563349;25.68930718;Тернопільська обл., Теребовлянський район, місто Теребовля ВУЛИЦЯ СІЧОВИХ СТРІЛЬЦІВ буд. 25;0;0;1;0;0;0;0
2020-03-26;Тернопільська;Тернопільська;02001185;КНП Чортківська центральна комунальна районна лікарня;49.01599939;25.78993632;Тернопільська обл., місто Чортків ВУЛ. ДМИТРА ПІГУТА буд. 31 Б;0;1;3;0;0;0;0
2020-03-26;Тернопільська;Тернопільська;02001297;КНП Тернопільська міська комунальна лікарня швидкої допомоги;49.5490157;25.59999773;Тернопільська обл., місто Тернопіль ВУЛИЦЯ ШПИТАЛЬНА буд. 2;0;0;15;0;2;0;0
2020-03-26;Тернопільська;Тернопільська;04528442;КНП Тернопільська міська дитяча комунальна лікарня;49.55371939;25.61417798;Тернопільська обл., місто Тернопіль ВУЛИЦЯ КЛІНІЧНА буд. 1А;2;4;17;2;2;0;0
2020-03-26;Тернопільська;Тернопільська;36338715;КНП Монастирська центральна районна лікарня;49.09136019;25.17124159;Тернопільська обл., Монастириський район, місто Монастириська ВУЛИЦЯ ШЕВЧЕНКА буд. 29;2;2;8;2;6;0;0
2020-03-26;Тернопільська;Тернопільська;43188153;КНП Кременецька районна комунальналікарня;50.11615882;25.69389391;Тернопільська обл., місто Кременець ВУЛИЦЯ ГОРБАЧА буд. 1;0;0;1;0;0;0;0
2020-03-26;Тернопільська;Тернопільська;Самоізоляція;;;;;8;0;0;6;14;0;0
2020-03-26;Харківська;Харківська;02003669;КНП Міська клінічна лікарня №30;50.00334541;36.248721200000006;Харківська обл., місто Харків, Київський район ВУЛИЦЯ ГУДАНОВА корп. 7 буд. 5;0;0;1;0;1;0;0
2020-03-26;Харківська;Харківська;Самоізоляція;;;;;0;0;0;0;0;0;0
2020-03-26;Херсонська;Херсонська;02003942;КНП Великоолександрівська районна лікарня;47.31380097;33.27799125;Херсонська обл., Великоолександрівський район, селище міського типу Велика Олександрівка ВУЛИЦЯ СВОБОДИ буд. 204;0;1;1;0;0;0;0
2020-03-26;Херсонська;Херсонська;02003971;КНП Генічеська центральна районна лікарня;46.17763248;34.81820413;Херсонська обл., Генічеський район, місто Генічеськ ПРОСПЕКТ МИРУ буд. 130;0;0;1;0;1;0;0
2020-03-26;Херсонська;Херсонська;02004060;КНП Скадовська центральна районна лікарня;46.116088;32.90995262;Херсонська обл., Скадовський район, місто Скадовськ ВУЛИЦЯ ШМІДТА буд. 24;0;0;1;0;0;0;0
2020-03-26;Херсонська;Херсонська;02004083;КП Олешківська центральна районна лікарня;46.61919854;32.72217367;Херсонська обл., Олешківський район, місто Олешки ВУЛИЦЯ СОФІЇВСЬКА буд. 85;0;0;3;0;0;0;0
2020-03-26;Херсонська;Херсонська;02004108;КНП Центральна міська лікарня міста Нова Каховка;46.75641863;33.35732038;Херсонська обл., місто Нова Каховка ВУЛИЦЯ ГЕРОЇВ УКРАЇНИ буд. 33-А;0;0;1;0;0;0;0
2020-03-26;Херсонська;Херсонська;26083704;КНП Херсонська обласна інфекційна лікарня ім. Г.І. Горбачевського;46.67900119;32.5878743;Херсонська обл., місто Херсон, Суворовський район ВУЛИЦЯ МИКОЛИ ГРИНЬКА буд. 1А;0;1;5;0;0;0;0
2020-03-26;Херсонська;Херсонська;Самоізоляція;;;;;0;0;0;0;0;0;0
2020-03-26;Хмельницька;Хмельницька;02004752;КП Хмельницька міська інфекційна лікарня;49.41200302;26.97605472;Хмельницька обл., місто Хмельницький ВУЛИЦЯ ГРИГОРІЯ СКОВОРОДИ буд. 17;0;0;10;0;0;0;0
2020-03-26;Хмельницька;Хмельницька;Самоізоляція;;;;;0;0;0;0;0;0;0
2020-03-26;Черкаська;Черкаська;02004953;КНП Черкаський міський пологовий будинок Центр матері і дитини;49.41898679;32.092718100000006;Черкаська обл., місто Черкаси, Придніпровський район ВУЛИЦЯ ЧЕХОВА буд. 101;1;0;1;0;0;0;0
2020-03-26;Черкаська;Черкаська;02004976;КНП Черкаська міська інфекційна лікарня;49.41356639;32.05502091;Черкаська обл., місто Черкаси, Соснівський район ВУЛИЦЯ САМІЙЛА КІШКИ буд. 210/1;4;4;27;0;0;0;0
2020-03-26;Черкаська;Черкаська;02005036;КНП Уманська міська лікарня;48.75954908;30.22151382;Черкаська обл., місто Умань ВУЛИЦЯ ШЕВЧЕНКА буд. 50;1;0;11;0;2;0;0
2020-03-26;Черкаська;Черкаська;02005326;КНП Канівська центральна районна лікарня;49.752291;31.456590000000002;Черкаська обл., місто Канів ВУЛИЦЯ УСПЕНСЬКА буд. 15;0;0;1;0;0;0;0
2020-03-26;Черкаська;Черкаська;Самоізоляція;;;;;1;0;0;0;1;0;0
2020-03-26;Чернівецька;Чернівецька;01110972;КНП Міська лікарня №1;48.26453148;25.9247431;Чернівецька обл., місто Чернівці ВУЛИЦЯ ГЕРОЇВ МАЙДАНУ буд. 226;3;3;10;0;0;0;0
2020-03-26;Чернівецька;Чернівецька;02005680;КНП Кіцманська центральна районна лікарня;48.4311795;25.7611107;Чернівецька обл., Кіцманський район, місто Кіцмань ВУЛИЦЯ НЕЗАЛЕЖНОСТІ буд. 1;0;0;6;0;1;0;0
2020-03-26;Чернівецька;Чернівецька;02005697;КНП Вижницька районна лікарня;48.24695;25.19132;Чернівецька обл., Вижницький район, місто Вижниця ВУЛИЦЯ Й. БУРГИ буд. 5;0;1;2;0;0;0;0
2020-03-26;Чернівецька;Чернівецька;02005705;КНП Глибоцька центральна районна лікарня;48.08985318;25.92882492;Чернівецька обл., Глибоцький район, селище міського типу Глибока ВУЛИЦЯ ШЕВЧЕНКА буд. 14;0;1;5;0;2;0;0
2020-03-26;Чернівецька;Чернівецька;02005832;КНП Новоселицька центральна районна лікарня;48.22158119;26.27189161;Чернівецька обл., Новоселицький район, місто Новоселиця ПРОВУЛОК КАРАМЗІНА буд. 1;0;0;2;0;0;0;0
2020-03-26;Чернівецька;Чернівецька;02005852;КНП Сокирянська центральна районна лікарня;48.45217098;27.40707898;Чернівецька обл., Сокирянський район, місто Сокиряни ВУЛИЦЯ О.КОБИЛЯНСЬКОЇ буд. 43;0;0;8;1;1;0;0
2020-03-26;Чернівецька;Чернівецька;02005869;КНП Сторожинецька центральна районна лікарня;48.162698999999996;25.719657100000003;Чернівецька обл., Сторожинецький район, місто Сторожинець ВУЛИЦЯ ВИДИНІВСЬКОГО буд. 20;0;0;3;0;0;0;0
2020-03-26;Чернівецька;Чернівецька;02005875;КНП Хотинська центральна районна лікарня;48.50633509;26.49970738;Чернівецька обл., Хотинський район, місто Хотин ВУЛИЦЯ БОГДАНА ХМЕЛЬНИЦЬКОГО буд. 4;0;1;12;0;2;0;0
2020-03-26;Чернівецька;Чернівецька;43288621;КНП Чернівецька обласна клінічна лікарня;48.2792882;25.94323861;Чернівецька обл., місто Чернівці ВУЛИЦЯ ГОЛОВНА буд. 137;0;1;47;0;12;0;1
2020-03-26;Чернівецька;Чернівецька;43291042;КНП Чернівецька обласна дитяча клінічна лікарня;48.29207867;25.93583673;Чернівецька обл., місто Чернівці ВУЛИЦЯ РУСЬКА буд. 207-А;3;1;16;1;8;0;0
2020-03-26;Чернівецька;Чернівецька;Самоізоляція;;;;;8;0;0;3;15;0;0
2020-03-26;Чернігівська;Чернігівська;02006188;КНП Борзнянська центральна районна лікарня;51.25925622;32.42082608;Чернігівська обл., Борзнянський район, місто Борзна ВУЛИЦЯ СЕМЕНА ПАЛІЯ буд. 22;1;0;1;0;0;0;0
2020-03-26;Чернігівська;Чернігівська;Самоізоляція;;;;;0;0;0;0;0;0;0
2020-03-25;Вінницька;Вінницька;01982494;КНП Бершадська окружна лікарня інтенсивного лікування;48.36394089;29.51056478;Вінницька обл., Бершадський район, місто Бершадь ВУЛИЦЯ  БУДКЕВИЧА буд. 2;0;0;2;0;0;0;0
2020-03-25;Вінницька;Вінницька;01982502;КНП Вінницька центральна районна клінічна лікарня;49.23516928;28.41473579;Вінницька обл., місто Вінниця ВУЛИЦЯ ХМЕЛЬНИЦЬКЕ ШОСЕ буд. 92;0;1;2;0;0;0;0
2020-03-25;Вінницька;Вінницька;01982560;КНП Крижопільська окружна лікарня інтенсивного лікування;49.23216012;28.4921834;Вінницька обл., Крижопільський район, селище міського типу Крижопіль ВУЛИЦЯ ДАНИЛА НЕЧАЯ буд. 10;0;0;1;0;0;0;0
2020-03-25;Вінницька;Вінницька;01982591;КНП Могилів-Подільська окружна лікарня інтенсивного лікування;48.45797183;27.77135047;Вінницька обл., місто Могилів-Подільський ВУЛИЦЯ ПОЛТАВСЬКА буд. 89/2;0;0;3;0;0;0;0
2020-03-25;Вінницька;Вінницька;01982695;КНП Хмільницька центральна районна лікарня;49.54440739;27.94350477;Вінницька обл., місто Хмільник ВУЛИЦЯ МОНАСТИРСЬКА буд. 71;0;0;6;0;0;0;0
2020-03-25;Вінницька;Вінницька;05484126;КНП Вінницька міська клінічна лікарня №1;49.23634732;28.41400293;Вінницька обл., місто Вінниця ВУЛИЦЯ ХМЕЛЬНИЦЬКЕ ШОСЕ буд. 96;1;6;23;1;1;0;0
2020-03-25;Вінницька;Вінницька;33868196;КНП Шаргородська центральна районна лікарня;48.76288651;28.06904618;Вінницька обл., Шаргородський район, місто Шаргород ВУЛИЦЯ ЧОРНОВОЛА буд. 9;0;0;2;0;0;0;0
2020-03-25;Вінницька;Вінницька;34004453;КНП Вінницька обласна дитяча інфекційна клінічна лікарня;49.25005321;28.47683918;Вінницька обл., місто Вінниця ВУЛИЦЯ КИЇВСЬКА буд. 68;0;1;1;0;0;0;0
2020-03-25;Вінницька;Вінницька;35814729;КП Козятинська центральна районна лікарня;49.71328429;28.83413007;Вінницька обл., Козятинський район, село Козятин ВУЛИЦЯ ЦЕНТРАЛЬНА буд. 96;0;0;2;0;0;0;0
2020-03-25;Вінницька;Вінницька;36205651;КНП Гайсинська центральна районна лікарня;48.81234943;29.390625899999996;Вінницька обл., Гайсинський район, місто Гайсин ВУЛИЦЯ В'ЯЧЕСЛАВА ЧОРНОВОЛА буд. 1;0;1;1;0;0;0;0
2020-03-25;Вінницька;Вінницька;37261811;КНП Жмеринська центральна районна лікарня;49.06053621;28.12012177;Вінницька обл., місто Жмеринка ВУЛИЦЯ ДОБРОЛЮБОВА буд. 2;0;1;1;0;0;0;0
2020-03-25;Вінницька;Вінницька;41758238;КП Ладижинська міська лікарня;48.67913113;29.22762567;Вінницька обл., місто Ладижин ВУЛИЦЯ ЕНТУЗІАСТІВ буд. 24;1;0;1;0;0;0;0
2020-03-25;Вінницька;Вінницька;Самоізоляція;;;;;1;0;0;0;0;0;0
2020-03-25;Волинська;Волинська;01982896;КНП Горохівська центральна районна лікарня;50.49662819;24.7614707;Волинська обл., Горохівський район, місто Горохів ВУЛИЦЯ ПАРКОВА буд. 22;0;1;4;0;0;0;0
2020-03-25;Волинська;Волинська;01982904;КНП Іваничівська центральна районна лікарня;50.63331387;24.34917332;Волинська обл., Іваничівський район, селище міського типу Іваничі ВУЛИЦЯ ГРУШЕВСЬКОГО буд. 45;0;0;1;0;0;0;0
2020-03-25;Волинська;Волинська;01982927;КНП Любешівська центральна районна лікарня;51.76090621;25.5037643;Волинська обл., Любешівський район, селище міського типу Любешів ВУЛИЦЯ НЕЗАЛЕЖНОСТІ буд. 3;0;0;2;0;0;0;0
2020-03-25;Волинська;Волинська;01982933;КНП Локачинська центральна районна лікарня;50.742481;24.64578;Волинська обл., Локачинський район, селище міського типу Локачі ВУЛИЦЯ ІВАНА ФРАНКА буд. 19;0;0;1;0;0;0;0
2020-03-25;Волинська;Волинська;01982985;КП Луцька міська клінічна лікарня;50.75719293;25.37531723;Волинська обл., місто Луцьк ПРОСПЕКТ ВІДРОДЖЕННЯ буд. 13;0;0;1;1;1;0;0
2020-03-25;Волинська;Волинська;01983016;КНП Нововолинська центральна міська лікарня;50.72480088;24.1715902;Волинська обл., місто Нововолинськ ПРОСПЕКТ ПЕРЕМОГИ буд. 7;0;0;2;0;0;0;0
2020-03-25;Волинська;Волинська;01983051;КНП Камінь-Каширська центральна районна лікарня;51.63089973;24.95188611;Волинська обл., Камінь-Каширський район, місто Камінь-Каширський ВУЛИЦЯ ШЕВЧЕНКА буд. 43;0;0;1;0;0;0;0
2020-03-25;Волинська;Волинська;01983163;КП Волинська обласна клінічна лікарня;50.75762543;25.34423542;Волинська обл., місто Луцьк ПРОСПЕКТ ПРЕЗИДЕНТА ГРУШЕВСЬКОГО буд. 21;0;0;1;0;0;0;0
2020-03-25;Волинська;Волинська;03398983;КП Волинська обласна інфекційна лікарня;50.74962062;25.31104749;Волинська обл., місто Луцьк ВУЛИЦЯ ШЕВЧЕНКА буд. 30;3;3;18;0;0;0;0
2020-03-25;Волинська;Волинська;Самоізоляція;;;;;1;0;0;0;1;0;0
2020-03-25;Дніпропетровська;Вінницька;01982494;КНП Бершадська окружна лікарня інтенсивного лікування;48.36394089;29.51056478;Вінницька обл., Бершадський район, місто Бершадь ВУЛИЦЯ  БУДКЕВИЧА буд. 2;0;0;1;0;0;0;0
2020-03-25;Дніпропетровська;Дніпропетровська;01984174;КНП Павлоградська лікарня інтенсивного лікування;48.49901969;35.92611371;Дніпропетровська обл., місто Павлоград ДНІПРОВСЬКА буд. 541;0;0;2;0;0;0;0
2020-03-25;Дніпропетровська;Дніпропетровська;01984659;КНП Міська клінічна лікарня № 21 імені проф. Є.Г. Попкової;48.46221803;35.00395412;Дніпропетровська обл., місто Дніпро, Чечелівський район ВУЛИЦЯ КАНАТНА буд. 17;3;3;29;0;1;0;1
2020-03-25;Дніпропетровська;Дніпропетровська;01986115;КНП Криворізька інфекційна лікарня № 1;47.90316907;33.38895403;Дніпропетровська обл., місто Кривий Ріг, Металургійний район ВУЛИЦЯ ЮРІЯ КАМІНСЬКОГО буд. 5;2;1;8;1;1;0;0
2020-03-25;Дніпропетровська;Дніпропетровська;01986173;КНП КРИВОРІЗЬКА МІСЬКА ЛІКАРНЯ №3 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ;47.908274;33.35032;Дніпропетровська обл., місто Кривий Ріг, Центрально-Міський район ВУЛИЦЯ ПУШКІНА буд. 13К;0;0;3;0;0;0;0
2020-03-25;Дніпропетровська;Дніпропетровська;01988953;КП Покровська центральна районна лікарня;47.98334651;36.23535499;Дніпропетровська обл., Покровський район, селище міського типу Покровське ВУЛИЦЯ СОБОРНА буд. 118А;0;0;2;0;0;0;0
2020-03-25;Дніпропетровська;Дніпропетровська;Самоізоляція;;;;;1;0;0;0;0;0;0
2020-03-25;Донецька;Донецька;01989881;КНП МАНГУШСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;47.050308;37.297940000000004;Донецька обл., Мангушський район, селище міського типу Мангуш ВУЛИЦЯ ПОШТОВА буд. 22;0;0;1;0;0;0;0
2020-03-25;Донецька;Донецька;01990654;КНП Маріупольська міська лікарня № 4 ім. І.К. Мацука;47.10978099;37.63370699;Донецька обл., місто Маріуполь, Лівобережний район ВУЛИЦЯ ПАШКОВСЬКОГО буд. 4;0;0;1;0;0;0;0
2020-03-25;Донецька;Донецька;01990660;КНП Маріупольська міська лікарня швидкої медичної допомоги;47.11576829;37.54793587;Донецька обл., місто Маріуполь, Центральний район ВУЛИЦЯ БАХМУТСЬКА буд. 20А;1;0;3;0;1;0;0
2020-03-25;Донецька;Донецька;03096940;КНП Інфекційна лікарня м.Костянтинівка;48.49935308;37.68697221;Донецька обл., місто Костянтинівка ВУЛИЦЯ ЄВРОПЕЙСЬКА буд. 17;2;2;12;0;0;0;0
2020-03-25;Донецька;Донецька;31338129;КНП Інфекційна лікарня м.Мирноград;48.26880657;37.27641982;Донецька обл., місто Мирноград ПРОВУЛОК ТОЛБУХІНА буд. 44;1;2;8;0;0;0;0
2020-03-25;Донецька;Донецька;Самоізоляція;;;;;2;0;0;0;0;0;0
2020-03-25;Житомирська;Житомирська;01991547;КНП Андрушівська центральна районна лікарня;50.00115529;29.02961791;Житомирська обл., Андрушівський район, місто Андрушівка ВУЛИЦЯ ТІТОВА буд. 34;0;0;3;0;0;0;0
2020-03-25;Житомирська;Житомирська;01991607;КНП Хорошівська центральна районна лікарня;50.59668251;28.43565181;Житомирська обл., Хорошівський район, село Топорище ВУЛИЦЯ ЖИТОМИРСЬКА буд. 86-А;0;0;1;0;0;0;0
2020-03-25;Житомирська;Житомирська;01991659;КНП Ємільчинська центральна районна лікарня;50.85590598;27.81607563;Житомирська обл., Ємільчинський район, селище міського типу Ємільчине ВУЛИЦЯ 1 ТРАВНЯ буд. 133;0;0;2;0;0;0;0
2020-03-25;Житомирська;Житомирська;01991731;КНП Центральна районна лікарня ім. Д.І.Потєхіна;50.31375992;29.05710849;Житомирська обл., Коростишівський район, місто Коростишів ВУЛИЦЯ ГЕРОЇВ НЕБЕСНОЇ СОТНІ буд. 58;0;0;2;0;0;0;0
2020-03-25;Житомирська;Житомирська;01991783;КНП Малинська міська лікарня;50.77447139;29.21996901;Житомирська обл., місто Малин ВУЛИЦЯ БОНДАРИК буд. 17;0;1;1;0;0;0;0
2020-03-25;Житомирська;Житомирська;01991820;КНП Новоград-Волинське міськрайонне територіальне медичне об'єднання;50.58626847;27.60582411;Житомирська обл., місто Новоград-Волинський ВУЛИЦЯ НАТАЛІЇ ОРЖЕВСЬКОЇ буд. 13;0;0;1;0;0;0;0
2020-03-25;Житомирська;Житомирська;01992015;КНП Бердичівська міська лікарня;49.90198353;28.58710238;Житомирська обл., місто Бердичів ВУЛИЦЯ ЗДОРОВ'Я буд. 1;1;0;6;0;0;0;0
2020-03-25;Житомирська;Житомирська;02774119;КНП Житомирська обласна дитяча клінічна лікарня;50.23053553;28.68719071;Житомирська обл., Житомирський район, село Станишівка ШОСЕ СКВИРСЬКЕ буд. 6;0;0;2;0;0;0;0
2020-03-25;Житомирська;Житомирська;42435766;КНП Овруцька міська лікарня;51.33296729;28.80617488;Житомирська обл., Овруцький район, місто Овруч ВУЛИЦЯ ТАРАСА ШЕВЧЕНКА буд. 106;0;0;1;0;0;0;0
2020-03-25;Житомирська;Житомирська;42779217;КП Дитяча лікарня імені В.Й. Башека;50.25230668;28.67549947;Житомирська обл., місто Житомир, Корольовський район ВУЛИЦЯ СВЯТОСЛАВА РІХТЕРА буд. 23;0;0;1;0;0;0;0
2020-03-25;Житомирська;Житомирська;42788614;КП Лікарня №1 Житомирської міської ради;50.2435584;28.68535728;Житомирська обл., місто Житомир, Корольовський район ВУЛИЦЯ ВЕЛИКА БЕРДИЧІВСЬКА буд. 70;0;2;10;0;1;0;0
2020-03-25;Житомирська;Житомирська;42789136;КНП Лікарня №2 ім. В.П.Павлусенка;50.28109408;28.61073189;Житомирська обл., місто Житомир, Богунський район ВУЛИЦЯ РОМАНА ШУХЕВИЧА буд. 2-А;0;0;2;0;0;0;0
2020-03-25;Житомирська;Житомирська;Самоізоляція;;;;;0;0;0;0;0;0;0
2020-03-25;Закарпатська;Закарпатська;01992506;КНП Виноградівська районна лікарня;48.13796569;23.01962671;Закарпатська обл., Виноградівський район, місто Виноградів ВУЛ.ЛІКАРНЯНА буд. 13;0;0;1;0;0;0;0
2020-03-25;Закарпатська;Закарпатська;01992682;КНП Тячівська районна лікарня;48.00742431;23.56749817;Закарпатська обл., Тячівський район, місто Тячів ВУЛИЦЯ НЕРЕСЕНСЬКА буд. 48;0;0;1;0;0;0;0
2020-03-25;Закарпатська;Закарпатська;26464978;КНП Обласна клінічна інфекційна лікарня;48.63811801;22.28296318;Закарпатська обл., місто Ужгород ВУЛИЦЯ ГРИБОЄДОВА буд. 20 А;0;0;10;0;0;0;0
2020-03-25;Закарпатська;Закарпатська;Самоізоляція;;;;;0;0;0;0;0;0;0
2020-03-25;Запорізька;Запорізька;01992972;КНП Пологівська багатопрофільна лікарня інтенсивного лікування;47.48197159;36.24779769;Запорізька обл., Пологівський район, місто Пологи ВУЛИЦЯ ІМЕНІ ГЕРОЯ УКРАЇНИ САЦЬКОГО В.А., БУДИНОК 6 / ВУЛИЦЯ І.ЧЕБЕРКА, БУДИНОК 90;0;0;1;0;0;0;0
2020-03-25;Запорізька;Запорізька;02006722;КНП Запорізька центральна районна лікарня;47.8607655;35.00919161;Запорізька обл., Запорізький район, село Миколай-Поле ВУЛИЦЯ ЦЕНТРАЛЬНА буд. 46-А;1;0;1;0;0;0;0
2020-03-25;Запорізька;Запорізька;05498720;КНП Багатопрофільна лікарня інтенсивних методів лікування;46.86580902;35.39582833;Запорізька обл., місто Мелітополь ПРОСПЕКТ БОГДАНА ХМЕЛЬНИЦЬКОГО буд. 46/9;1;0;7;2;2;0;0
2020-03-25;Запорізька;Запорізька;05498849;КНП Обласна клінічна інфекційна лікарня;47.83937389;35.111723299999994;Запорізька обл., місто Запоріжжя, Вознесенівський район БУЛЬВАР ГВАРДІЙСЬКИЙ буд. 142;1;3;21;3;5;0;0
2020-03-25;Запорізька;Запорізька;41477873;КП Токмацька багатопрофільна лікарня інтенсивного лікування;47.25571333;35.70874081;Запорізька обл., місто Токмак ВУЛИЦЯ ЦЕНТРАЛЬНА буд. 55Ж;1;1;2;0;0;0;0
2020-03-25;Запорізька;Запорізька;Самоізоляція;;;;;0;0;0;1;1;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;01993291;КНП Івано-Франківська обласна клінічна інфекційна лікарня;48.93880667;24.71933318;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ ГЕТЬМАНА САГАЙДАЧНОГО буд. 66;3;10;62;8;12;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;01993305;КНП Центральна міська клінічна лікарня;48.915306;24.69655;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ ГЕТЬМАНА МАЗЕПИ буд. 114;0;0;14;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;01993322;КНП Міська клінічна лікарня №1;48.91243;24.70451;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ МАТЕЙКИ буд. 34;0;2;4;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;01993428;КНП Городенківська центральна районна лікарня;48.66444213;25.49197298;Івано-Франківська обл., Городенківський район, місто Городенка ВУЛИЦЯ ШЕПТИЦЬКОГО буд. 24-Е;0;1;5;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;01993457;КНП Долинська багатопрофільна лікарня;48.972388099999996;23.99236552;Івано-Франківська обл., Долинський район, місто Долина ВУЛИЦЯ ОКСАНИ ГРИЦЕЙ буд. 15;0;0;2;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;01993470;КНП ЛИСЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ;48.867336;24.61329;Івано-Франківська обл., Тисменицький район, селище міського типу Лисець ВУЛИЦЯ РАДЧАНСЬКА буд. 10;0;2;8;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;01993486;КНП ТИСМЕНИЦЬКА МІСЬКА ЛІКАРНЯ ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ;48.900068;24.84754;Івано-Франківська обл., Тисменицький район, місто Тисмениця ВУЛИЦЯ КОСТЯ ЛЕВИЦЬКОГО буд. 12;0;3;5;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;01993546;КНП Косівська центральна районна лікарня;48.32044747;25.1102829;Івано-Франківська обл., Косівський район, місто Косів ПРОВУЛОК ШЕВЧЕНКА  буд. 27;0;2;4;1;1;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;01993575;КНП Надвірнянська центральна районна лікарня;48.63107683;24.56030159;Івано-Франківська обл., Надвірнянський район, місто Надвірна ВУЛИЦЯ ГРУШЕВСЬКОГО буд. 12;5;5;30;1;1;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;01993612;КНП Рожнятівська центральна районна лікарня;48.93395518;24.14787499;Івано-Франківська обл., Рожнятівський район, селище міського типу Рожнятів ВУЛИЦЯ ШКІЛЬНА буд. 17;0;1;2;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;02009637;КНП Івано-Франківський обласний фтизіопульмонологічний центр;48.911817;24.70794;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ МАТЕЙКИ буд. 53;0;1;11;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;20551995;КНП Івано-Франківський міський перинатальний центр;48.9158209;24.7049671;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ ЧОРНОВОЛА буд. 49;0;1;3;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;24687786;КНП Обласний перинатальний центр;48.91609482;24.70575907;Івано-Франківська обл., місто Івано-Франківськ ВУЛИЦЯ ЧОРНОВОЛА буд. 49;0;0;1;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;25596594;КНП Коломийська центральна районна лікарня;48.5240953;25.05586043;Івано-Франківська обл., місто Коломия ВУЛИЦЯ І.МАЗЕПИ буд. 134;0;0;5;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;31575286;КНП Коломийська районна інфекційна лікарня;48.5368372;25.04535753;Івано-Франківська обл., місто Коломия ВУЛИЦЯ СИМОНА ПЕТЛЮРИ буд. 66;0;2;11;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;33271905;КНП Районна лікарня Калуської районної ради;49.01953723;24.35284238;Івано-Франківська обл., місто Калуш ВУЛИЦЯ КАРАКАЯ буд. 25;0;2;9;0;0;0;0
2020-03-25;Івано-Франківська;Івано-Франківська;Самоізоляція;;;;;0;0;0;1;0;0;0
2020-03-25;Київська;Київська;01993701;КНП Київська обласна клінічна лікарня;50.4721263;30.46868889;м.Київ, Шевченківський район ВУЛИЦЯ БАГГОВУТІВСЬКА буд. 1;0;0;6;0;0;0;0
2020-03-25;Київська;Київська;01994385;КНП Васильківська центральна районна лікарня;50.20137822;30.31249427;Київська обл., місто Васильків ВУЛИЦЯ ДЕКАБРИСТІВ буд. 87;0;0;1;0;0;0;0
2020-03-25;Київська;Київська;01994391;КНП Вишгородська центральна районна лікарня;50.58182809;30.47679468;Київська обл., Вишгородський район, місто Вишгород ВУЛИЦЯ КУРГУЗОВА буд. 1;0;0;1;0;0;0;0
2020-03-25;Київська;Київська;01994451;КНП Київська обласна дитяча лікарня;50.31867779;30.29485029;Київська обл., Києво-Святошинський район, місто Боярка ВУЛИЦЯ ХРЕЩАТИК буд. 83;0;0;3;0;0;0;0
