zvit_date;registration_area;total_area;edrpou_hosp;legal_entity_name_hosp;lat;lng;new_susp;new_confirm;active_confirm;new_death;new_recover;pending_susp
2020-04-12;Харківська;Харківська;02003669;КНП МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 30 ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ;50.00334541;36.248721200000006;0;0;1;0;0;0
2020-04-12;Харківська;Харківська;02003534;КНП ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА ДИТЯЧА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ;49.94351021;36.32229562;1;0;0;0;0;2
2020-04-12;Тернопільська;Тернопільська;02001297;КНП ТЕРНОПІЛЬСЬКА МІСЬКА КОМУНАЛЬНА ЛІКАРНЯ ШВИДКОЇ ДОПОМОГИ;49.5490157;25.59999773;0;1;10;0;0;3
2020-04-12;Тернопільська;Тернопільська;02001274;КНП ТЕРНОПІЛЬСЬКИЙ ОБЛАСНИЙ КЛІНІЧНИЙ ОНКОЛОГІЧНИЙ ДИСПАНСЕР ТЕРНОПІЛЬСЬКОЇ ОБЛАСНОЇ РАДИ;49.554008;25.6408;1;1;1;0;0;1
2020-04-12;Тернопільська;Тернопільська;02000866;КНП ПОЧАЇВСЬКА РАЙОННА КОМУНАЛЬНА ЛІКАРНЯ КРЕМЕНЕЦЬКОЇ РАЙОННОЇ РАДИ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ;50.00125678;25.50944057;0;0;1;0;0;2
2020-04-12;Тернопільська;Тернопільська;02000792;КНП КОЗІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗІВСЬКОЇ РАЙОННОЇ РАДИ;49.43057362;25.15808268;0;0;4;0;0;0
2020-04-12;Тернопільська;Тернопільська;02000659;КНП ЗАЛІЩИЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЗАЛІЩИЦЬКОЇ РАЙОННОЇ РАДИ;48.64760281;25.73102811;1;1;5;0;0;1
2020-04-12;Тернопільська;Тернопільська;02000493;КНП БОРЩІВСЬКА РАЙОННА ЛІКАРНЯ БОРЩІВСЬКОЇ РАЙОННОЇ РАДИ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ;48.80508462;26.05465852;1;2;2;0;0;2
2020-04-12;Тернопільська;Тернопільська;02000435;КНП БЕРЕЖАНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БЕРЕЖАНСЬКОЇ РАЙОННОЇ РАДИ;49.44720029;24.93098209;1;1;2;0;0;1
2020-04-12;Рівненська;Рівненська;02000168;КНП РІВНЕНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ РІВНЕНСЬКОЇ РАЙОННОЇ РАДИ;50.738860700000004;26.04069969;1;0;0;0;0;1
2020-04-12;Рівненська;Рівненська;02000105;КНП ЗДОЛБУНІВСЬКА  ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЗДОЛБУНІВСЬКОЇ РАЙОННОЇ РАДИ;50.51988079;26.23264842;0;0;4;0;0;3
2020-04-12;Харківська;Харківська;02003652;КОМУНАЛЬНЕ  НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ХАРКІВСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ;49.94351021;36.32229562;0;0;8;0;0;5
2020-04-12;Черкаська;Черкаська;02005310;КНП КАМ`ЯНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КАМ`ЯНСЬКОЇ РАЙОННОЇ РАДИ;49.732637;31.33241;1;1;4;0;0;3
2020-04-12;Київська;Київська;01994669;КНП ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КИЄВО-СВЯТОШИНСЬКОЇ РАЙОННОЇ РАДИ;50.33096378;30.27641061;3;1;7;0;0;6
2020-04-12;Київська;Київська;01994592;КНП БІЛОЦЕРКІВСЬКОЇ МІСЬКОЇ РАДИ БІЛОЦЕРКІВСЬКА МІСЬКА ЛІКАРНЯ №3;49.81813782;30.1214136;1;1;5;1;0;2
2020-04-12;Івано-Франківська;Івано-Франківська;01993291;КНП ІВАНО-ФРАНКІВСЬКА ОБЛАСНА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСНОЇ РАДИ;48.93880667;24.71933318;0;0;23;0;0;1
2020-04-12;Закарпатська;Закарпатська;01992831;КНП МУКАЧІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;48.44195503;22.72724133;0;0;2;0;0;2
2020-04-12;Закарпатська;Закарпатська;01992819;КНП ЦЕНТРАЛЬНА МІСЬКА КЛІНІЧНА ЛІКАРНЯ УЖГОРОДСЬКОЇ МІСЬКОЇ РАДИ;48.63937822;22.28111829;0;0;1;0;0;0
2020-04-12;Закарпатська;Закарпатська;01992682;КНП ТЯЧІВСЬКА РАЙОННА ЛІКАРНЯ ТЯЧІВСЬКОЇ РАЙОННОЇ РАДИ;48.00742431;23.56749817;1;1;5;0;0;1
2020-04-12;Закарпатська;Закарпатська;01992587;КНП ІРШАВСЬКА РАЙОННА ЛІКАРНЯ ІРШАВСЬКОЇ РАЙОННОЇ РАДИ ЗАКАРПАТСЬКОЇ ОБЛАСТІ;48.30354531;23.03938151;0;0;2;0;0;1
2020-04-12;Закарпатська;Закарпатська;01992529;КНП ВОЛОВЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ВОЛОВЕЦЬКОЇ РАЙОННОЇ РАДИ;48.71518292;23.17925683;0;0;1;0;0;1
2020-04-12;Закарпатська;Закарпатська;01992506;КНП ВИНОГРАДІВСЬКА РАЙОННА ЛІКАРНЯ ВИНОГРАДІВСЬКОЇ РАЙОННОЇ РАДИ ЗАКАРПАТСЬКОЇ ОБЛАСТІ;48.13796569;23.01962671;3;0;1;0;0;5
2020-04-12;Закарпатська;Закарпатська;01992156;КНП ЗАКАРПАТСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ІМЕНІ АНДРІЯ НОВАКА ЗАКАРПАТСЬКОЇ ОБЛАСНОЇ РАДИ;48.61937108;22.29158297;1;1;1;0;0;1
2020-04-12;Житомирська;Житомирська;01992050;КНП КОРОСТЕНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ КОРОСТЕНСЬКОЇ МІСЬКОЇ РАДИ;50.95400802;28.65445601;0;0;4;0;0;3
2020-04-12;Житомирська;Житомирська;01992015;КНП  БЕРДИЧІВСЬКА МІСЬКА ЛІКАРНЯ БЕРДИЧІВСЬКОЇ МІСЬКОЇ РАДИ;49.90198353;28.58710238;0;0;9;0;0;4
2020-04-12;Житомирська;Житомирська;01991955;КНП ЧЕРНЯХІВСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ`ЄДНАННЯ ЧЕРНЯХІВСЬКОЇ РАЙОННОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ;50.45873089;28.67783258;0;0;2;0;0;1
2020-04-12;Житомирська;Житомирська;01991820;КНП НОВОГРАД-ВОЛИНСЬКЕ МІСЬКРАЙОННЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ`ЄДНАННЯ;50.58626847;27.60582411;0;0;1;0;0;1
2020-04-12;Житомирська;Житомирська;01991783;КНП МАЛИНСЬКА МІСЬКА ЛІКАРНЯ МАЛИНСЬКОЇ МІСЬКОЇ РАДИ;50.77447139;29.21996901;0;0;5;0;0;0
2020-04-12;Житомирська;Житомирська;01991671;КНП ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ЖИТОМИРСЬКОЇ РАЙОННОЇ РАДИ;50.10793423;28.53100543;1;0;1;0;0;3
2020-04-12;Донецька;Донецька;01990660;КНП МАРІУПОЛЬСЬКОЇ МІСЬКОЇ РАДИ МАРІУПОЛЬСЬКА МІСЬКА ЛІКАРНЯ ШВИДКОЇ МЕДИЧНОЇ ДОПОМОГИ;47.11576829;37.54793587;0;0;1;0;0;2
2020-04-12;Дніпропетровська;Дніпропетровська;01987416; КНП ПЕРШОТРАВЕНСЬКА МІСЬКА ЛІКАРНЯ ПЕРШОТРАВЕНСЬКОЇ МІСЬКОЇ РАДИ;48.349332000000004;36.40736;1;0;3;0;0;1
2020-04-12;Дніпропетровська;Дніпропетровська;01987273;КНП НОВОМОСКОВСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ НОВОМОСКОВСЬКОЇ МІСЬКОЇ РАДИ;48.63690304;35.253362700000004;0;0;1;0;0;0
2020-04-12;Дніпропетровська;Дніпропетровська;01986173;КНП КРИВОРІЗЬКА МІСЬКА ЛІКАРНЯ №3 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ;47.908274;33.35032;0;0;1;0;0;1
2020-04-12;Дніпропетровська;Дніпропетровська;01986115;КНП КРИВОРІЗЬКА ІНФЕКЦІЙНА ЛІКАРНЯ №1 КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ;47.90316907;33.38895403;0;0;3;0;0;0
2020-04-12;Дніпропетровська;Дніпропетровська;01985423;ДНІПРОПЕТРОВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ ІМ. І.І. МЕЧНИКОВА ДНІПРОПЕТРОВСЬКОЇ ОБЛАСНОЇ РАДИ;48.45386788;35.06955933;0;0;1;0;0;0
2020-04-12;Дніпропетровська;Дніпропетровська;01984659;КНП МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 21 ІМ. ПРОФ. Є. Г. ПОПКОВОЇ  ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ;48.46221803;35.00395412;3;2;11;0;0;15
2020-04-12;Івано-Франківська;Івано-Франківська;01993305;КНП ЦЕНТРАЛЬНА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІВАНО-ФРАНКІВСЬКОЇ МІСЬКОЇ РАДИ;48.915306;24.69655;0;0;13;0;0;0
2020-04-12;Івано-Франківська;Івано-Франківська;01993322;КНП МІСЬКА КЛІНІЧНА ЛІКАРНЯ № 1 ІВАНО-ФРАНКІВСЬКОЇ МІСЬКОЇ РАДИ;48.91243;24.70451;0;0;14;1;0;11
2020-04-12;Івано-Франківська;Івано-Франківська;01993351;КНП БОГОРОДЧАНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ БОГОРОДЧАНСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ;48.81156208;24.5444549;0;0;0;1;0;2
2020-04-12;Івано-Франківська;Івано-Франківська;01993374;КНП ВЕРХОВИНСЬКА РАЙОННА ЛІКАРНЯ ВЕРХОВИНСЬКОЇ РАЙОННОЇ РАДИ;48.15545071;24.8116457;0;0;1;0;0;0
2020-04-12;Київська;Київська;01994497;КНП БРОВАРСЬКА БАГАТОПРОФІЛЬНА КЛІНІЧНА ЛІКАРНЯ БРОВАРСЬКОЇ РАЙОННОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ ТА БРОВАРСЬКОЇ МІСЬКОЇ РАДИ КИЇВСЬКОЇ ОБЛАСТІ;50.51093101;30.76494227;0;0;5;0;0;1
2020-04-12;Київська;Київська;01994480;КНП БОРОДЯНСЬКОЇ РАЙОННОЇ РАДИ БОРОДЯНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;50.645866999999996;29.92056;0;0;1;0;0;1
2020-04-12;Київська;Київська;01994451;КНП КИЇВСЬКОЇ ОБЛАСНОЇ РАДИ КИЇВСЬКА ОБЛАСНА ДИТЯЧА ЛІКАРНЯ;50.31867779;30.29485029;1;0;1;0;0;3
2020-04-12;Київська;Київська;01994416;КНП КАГАРЛИЦЬКОЇ РАЙОННОЇ РАДИ КАГАРЛИЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;49.86291758;30.823122499999997;0;0;4;0;0;4
2020-04-12;Київська;Київська;01994409;КНП ІВАНКІВСЬКОЇ РАЙОННОЇ РАДИ ІВАНКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;50.943308;29.90004;0;0;1;0;0;1
2020-04-12;Київська;Київська;01994385;КНП ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ВАСИЛЬКІВСЬКА  ЦЕНТРАЛЬНА РАЙОННА  ЛІКАРНЯ;50.20137822;30.31249427;0;0;1;0;0;1
2020-04-12;Київська;Київська;01994161;КНП ПЕРЕЯСЛАВ-ХМЕЛЬНИЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ПЕРЕЯСЛАВ-ХМЕЛЬНИЦЬКОЇ РАЙОННОЇ РАДИ, СІЛЬСЬКИХ РАД ПЕРЕЯСЛАВ-ХМЕЛЬНИЦЬКОГО РАЙОНУ ТА ПЕРЕЯСЛАВСЬКОЇ МІСЬКОЇ РАДИ;50.06428088;31.44084952;3;0;5;0;0;7
2020-04-12;Київська;Київська;01994149;КНП МИРОНІВСЬКОЇ РАЙОННОЇ РАДИ МИРОНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ;49.67707068;30.9798528;1;0;0;0;0;1
2020-04-12;Київська;м. Київ;01994095;КНП ОЛЕКСАНДРІВСЬКА КЛІНІЧНА ЛІКАРНЯ М. КИЄВА ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ);50.43936928;30.52706671;7;2;86;2;3;30
2020-04-12;м. Київ;м. Київ;01994072;КНП КЛІНІЧНА ЛІКАРНЯ ПСИХІАТРІЯ ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ);50.483988000000004;30.47271;0;0;1;0;0;0
2020-04-12;Київська;Київська;01994617;КНП БІЛОЦЕРКІВСЬКОЇ МІСЬКОЇ РАДИ БІЛОЦЕРКІВСЬКИЙ ПОЛОГОВИЙ БУДИНОК;49.81164847;30.07945028;0;0;1;0;0;1
2020-04-12;м. Київ;м. Київ;01993776;КНП КИЇВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №18 ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ);50.443348;30.509209999999996;1;0;0;0;0;1
2020-04-12;м. Київ;м. Київ;01993664;КНП КИЇВСЬКА МІСЬКА ДИТЯЧА КЛІНІЧНА ІНФЕКЦІЙНА ЛІКАРНЯ ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ;50.46244299;30.45860813;0;0;2;0;0;6
2020-04-12;Івано-Франківська;Івано-Франківська;01993658;КНП ТЛУМАЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ТЛУМАЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ;48.8703;24.994120000000002;0;0;1;0;0;0
2020-04-12;Івано-Франківська;Івано-Франківська;01993629;КНП ЗАБОЛОТІВСЬКОЇ СЕЛИЩНОЇ РАДИ ОБ`ЄДНАНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ ``ЗАБОЛОТІВСЬКА РАЙОННА ЛІКАРНЯ``;48.46860352;25.28490982;0;0;1;0;0;0
2020-04-12;Івано-Франківська;Івано-Франківська;01993612;КНП РОЖНЯТІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ РОЖНЯТІВСЬКОЇ РАЙОННОЇ РАДИ;48.93395518;24.14787499;0;0;12;0;0;2
2020-04-12;Івано-Франківська;Івано-Франківська;01993575;КНП НАДВІРНЯНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ НАДВІРНЯНСЬКОЇ РАЙОННОЇ РАДИ;48.63107683;24.56030159;0;0;46;0;0;0
2020-04-12;Івано-Франківська;Івано-Франківська;01993552;КНП ЯРЕМЧАНСЬКА ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ ЯРЕМЧАНСЬКОЇ МІСЬКОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ;48.45031688;24.55095881;0;0;1;0;0;0
2020-04-12;Івано-Франківська;Івано-Франківська;01993546;КНП КОСІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОСІВСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ;48.32044747;25.1102829;0;0;5;0;0;0
2020-04-12;Івано-Франківська;Івано-Франківська;01993470;КНП ЛИСЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ;48.867336;24.61329;0;0;3;0;0;2
2020-04-12;Івано-Франківська;Івано-Франківська;01993457;КНП ДОЛИНСЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ДОЛИНСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ;48.972388099999996;23.99236552;0;0;9;0;0;1
2020-04-12;Івано-Франківська;Івано-Франківська;01993428;КНП ГОРОДЕНКІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ГОРОДЕНКІВСЬКОЇ РАЙОННОЇ РАДИ;48.66444213;25.49197298;0;0;4;0;0;0
2020-04-12;Київська;Київська;01993701;КНП КИЇВСЬКОЇ ОБЛАСНОЇ РАДИ КИЇВСЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ;50.4721263;30.46868889;0;0;1;0;0;0
2020-04-12;Львівська;Львівська;01984263;КНП ЛЬВІВСЬКОЇ ОБЛАСНОЇ РАДИ ЛЬВІВСЬКА ОБЛАСНА ІНФЕКЦІЙНА КЛІНІЧНА ЛІКАРНЯ;49.8328963;24.05019607;2;0;21;0;0;8
2020-04-12;Черкаська;Черкаська;02005326;КНП КАНІВСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КАНІВСЬКОЇ РАЙОННОЇ РАДИ;49.752291;31.456590000000002;0;0;1;0;0;3
2020-04-12;Чернівецька;Чернівецька;02005680;КНП КІЦМАНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КІЦМАНСЬКОЇ РАЙОННОЇ РАДИ ;48.4311795;25.7611107;3;0;4;0;0;4
2020-04-12;Житомирська;Житомирська;42788614;ЛІКАРНЯ №1 ЖИТОМИРСЬКОЇ МІСЬКОЇ РАДИ;50.2435584;28.68535728;5;0;9;0;0;16
2020-04-12;Волинська;Волинська;42631325;ВОЛОДИМИР-ВОЛИНСЬКЕ ТЕРИТОРІАЛЬНЕ МЕДИЧНЕ ОБ`ЄДНАННЯ;50.85847112;24.31781352;0;0;1;0;0;3
2020-04-12;Запорізька;Запорізька;42594137;КНП СПЕЦІАЛІЗОВАНА МЕДИКО-САНІТАРНА ЧАСТИНА ЕНЕРГОДАРСЬКОЇ МІСЬКОЇ РАДИ ЗАПОРІЗЬКОЇ ОБЛАСТІ;47.49740912;34.65765781;0;1;1;0;0;0
2020-04-12;Житомирська;Житомирська;42435766;КНП ОВРУЦЬКА МІСЬКА ЛІКАРНЯ ОВРУЦЬКОЇ МІСЬКОЇ РАДИ ЖИТОМИРСЬКОЇ ОБЛАСТІ;51.33296729;28.80617488;0;0;2;0;0;2
2020-04-12;Вінницька;Вінницька;41758238;ЛАДИЖИНСЬКА МІСЬКА ЛІКАРНЯ ЛАДИЖИНСЬКОЇ МІСЬКОЇ РАДИ;48.67913113;29.22762567;0;0;1;0;0;0
2020-04-12;Запорізька;Запорізька;41477873;ТОКМАЦЬКА БАГАТОПРОФІЛЬНА ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ ТОКМАЦЬКОЇ МІСЬКОЇ РАДИ;47.25571333;35.70874081;0;0;1;0;0;1
2020-04-12;Полтавська;Полтавська;41318879;КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЛІКАРНЯ ІНТЕНСИВНОГО ЛІКУВАННЯ КРЕМЕНЧУЦЬКА;49.09433272;33.44075151;0;0;6;0;0;3
2020-04-12;м. Київ;м. Київ;38806904;ТОВ МЕДИЧНИЙ ЦЕНТР ДОБРОБУТ-СТАЦІОНАР;50.4629826;30.4708829;2;0;6;0;0;5
2020-04-12;Одеська;Одеська;38156360;ДІМ МЕДИЦИНИ;46.4800631;30.7013815;0;0;2;0;0;0
2020-04-12;Рівненська;Рівненська;37624798;КНП ДУБЕНСЬКА МІСЬКА ЛІКАРНЯ ДУБЕНСЬКОЇ МІСЬКОЇ РАДИ ;50.41084299;25.71754683;0;0;4;0;0;6
2020-04-12;Київська;Київська;37359909;ТОВ КЛІНІКА МЕДОКС;50.441531;30.355535999999997;1;0;0;0;0;1
2020-04-12;Кіровоградська;Кіровоградська;37324478;КНП НОВОМИРГОРОДСЬКА РАЙОННА ЛІКАРНЯ НОВОМИРГОРОДСЬКОЇ РАЙОННОЇ РАДИ;48.788179;31.64951;0;0;1;0;0;1
2020-04-12;Вінницька;Вінницька;37261811;КНП ЖМЕРИНСЬКИЙ РАЙОННИЙ МЕДИЧНИЙ ЦПМСД ЖМЕРИНСЬКОЇ РАЙОННОЇ РАДИ;49.06053621;28.12012177;0;0;1;0;0;0
2020-04-12;Сумська;Сумська;36897937;КНП СУМСЬКОЇ ОБЛАСНОЇ РАДИ ОБЛАСНИЙ КЛІНІЧНИЙ ПЕРИНАТАЛЬНИЙ ЦЕНТР;50.876991;34.814305299999994;0;0;1;0;0;0
2020-04-12;Тернопільська;Тернопільська;36338715;КНП МОНАСТИРИСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ МОНАСТИРИСЬКОЇ РАЙОННОЇ РАДИ;49.09136019;25.17124159;0;0;16;0;0;0
2020-04-12;Вінницька;Вінницька;36205651;КНП ГАЙСИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ ГАЙСИНСЬКОЇ РАЙОННОЇ РАДИ;48.81234943;29.390625899999996;0;0;11;0;0;0
2020-04-12;Вінницька;Вінницька;35814729;КОЗЯТИНСЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ КОЗЯТИНСЬКОЇ РАЙОННОЇ РАДИ;49.71328429;28.83413007;0;0;2;0;0;0
2020-04-12;Вінницька;Вінницька;34004453;КНП ВІННИЦЬКА ОБЛАСНА КЛІНІЧНА ДИТЯЧА ІНФЕКЦІЙНА ЛІКАРНЯ ВІННИЦЬКОЇ ОБЛАСНОЇ РАДИ;49.25005321;28.47683918;0;0;4;0;0;3
2020-04-12;Закарпатська;Закарпатська;33583287;КНП ВЕЛИКОБИЧКІВСЬКА МІСЬКА ЛІКАРНЯ ВЕЛИКОБИЧКІВСЬКОЇ СЕЛИЩНОЇ РАДИ;47.9627201;24.0187122;0;0;1;0;0;0
2020-04-12;Івано-Франківська;Івано-Франківська;33271905;КНП РАЙОННА ЛІКАРНЯ КАЛУСЬКОЇ РАЙОННОЇ РАДИ;49.01953723;24.35284238;0;0;18;0;0;0
2020-04-12;Кіровоградська;Кіровоградська;32504424;ЛІКАРНЯ СВЯТОГО ЛУКИ;48.5060678;32.2632801;0;0;1;0;0;0
2020-04-12;Тернопільська;Тернопільська;43188153;КНП КРЕМЕНЕЦЬКА РАЙОННА КОМУНАЛЬНА ЛІКАРНЯ  КРЕМЕНЕЦЬКОЇ РАЙОННОЇ РАДИ ТЕРНОПІЛЬСЬКОЇ ОБЛАСТІ;50.11615882;25.69389391;0;0;1;0;0;0
2020-04-12;Чернівецька;Чернівецька;43288621;ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА КЛІНІЧНА ЛІКАРНЯ;48.2792882;25.94323861;2;5;48;0;0;7
2020-04-12;Чернівецька;Чернівецька;43291042;ОБЛАСНЕ КНП ЧЕРНІВЕЦЬКА ОБЛАСНА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ;48.29207867;25.93583673;0;0;8;0;0;1
2020-04-12;Миколаївська;Миколаївська;43443474;КНП МИКОЛАЇВСЬКИЙ ОБЛАСНИЙ ЦЕНТР ЛІКУВАННЯ ІНФЕКЦІЙНИХ ХВОРОБ МИКОЛАЇВСЬКОЇ ОБЛАСНОЇ РАДИ;46.93657128;32.0356777;1;0;2;0;0;5
2020-04-12;м. Київ;м. Київ;Самоізоляція;0;0.0;0.0;115;62;378;0;0;362
2020-04-12;Чернівецька;Чернівецька;Самоізоляція;0;0.0;0.0;16;24;305;0;0;96
2020-04-12;Черкаська;Черкаська;Самоізоляція;0;0.0;0.0;3;1;59;0;0;15
2020-04-12;Хмельницька;Хмельницька;Самоізоляція;0;0.0;0.0;1;0;10;0;0;6
2020-04-12;Херсонська;Херсонська;Самоізоляція;0;0.0;0.0;0;0;17;0;0;6
2020-04-12;Харківська;Харківська;Самоізоляція;0;0.0;0.0;0;0;2;0;0;0
2020-04-12;Тернопільська;Тернопільська;Самоізоляція;0;0.0;0.0;18;24;209;0;4;72
2020-04-12;Сумська;Сумська;Самоізоляція;0;0.0;0.0;1;1;49;0;0;21
2020-04-12;Рівненська;Рівненська;Самоізоляція;0;0.0;0.0;10;2;67;0;0;71
2020-04-12;Полтавська;Полтавська;Самоізоляція;0;0.0;0.0;0;0;10;0;0;17
2020-04-12;Івано-Франківська;Івано-Франківська;31575286;КОЛОМИЙСЬКА РАЙОННА ІНФЕКЦІЙНА ЛІКАРНЯ;48.5368372;25.04535753;0;0;9;0;0;0
2020-04-12;Одеська;Одеська;Самоізоляція;0;0.0;0.0;1;0;12;0;0;38
2020-04-12;Львівська;Львівська;Самоізоляція;0;0.0;0.0;39;12;86;0;0;215
2020-04-12;Кіровоградська;Кіровоградська;Самоізоляція;0;0.0;0.0;9;9;66;0;0;34
2020-04-12;Київська;Київська;Самоізоляція;0;0.0;0.0;38;2;147;0;0;148
2020-04-12;Запорізька;Запорізька;Самоізоляція;0;0.0;0.0;1;1;47;0;0;34
2020-04-12;Закарпатська;Закарпатська;Самоізоляція;0;0.0;0.0;6;3;38;0;0;33
2020-04-12;Житомирська;Житомирська;Самоізоляція;0;0.0;0.0;1;0;56;0;0;43
2020-04-12;Дніпропетровська;Дніпропетровська;Самоізоляція;0;0.0;0.0;0;0;30;0;0;4
2020-04-12;Вінницька;Вінницька;Самоізоляція;0;0.0;0.0;24;0;121;0;0;72
2020-04-12;Волинська;Волинська;Самоізоляція;0;0.0;0.0;8;5;58;0;0;38
2020-04-12;Івано-Франківська;Івано-Франківська;Самоізоляція;0;0.0;0.0;70;0;140;0;0;274
2020-04-12;Миколаївська;Миколаївська;Самоізоляція;0;0.0;0.0;3;0;3;0;0;17
2020-04-12;Черкаська;Черкаська;02005585;КНП ЧЕРКАСЬКА ОБЛАСНА ЛІКАРНЯ ЧЕРКАСЬКОЇ ОБЛАСНОЇ РАДИ;49.464731;32.01348;0;0;2;0;0;4
